15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
15.0,34.429321289325934,50.25421142619196,60.50354003951757,65.83648681680599,67.83508300817408,68.42910766634616,68.52294921907738,68.55651855501326,68.56567382845016,68.56735229524688,68.56735229524688,68.56567382845016,68.55651855501326,68.52294921907739,68.42910766634616,67.83508300817408,65.83648681680599,60.50354003951757,50.25421142619196,34.429321289325934,15.0
15.0,50.254211426191965,78.98071289125554,97.6391601569324,107.4035644536998,111.14852905323774,112.32849121138588,112.57522583052042,112.67822265668862,112.7134704594212,112.72262573285796,112.72262573285795,112.7134704594212,112.67822265668859,112.57522583052042,112.32849121138588,111.14852905323774,107.4035644536998,97.6391601569324,78.98071289125552,50.25421142619195,15.0
15.0,60.50354003951757,97.6391601569324,121.89361572336837,134.7349548345481,139.85626220750027,141.63131713907256,142.14202880898617,142.39044189491742,142.4934387210857,142.5270080570216,142.5270080570216,142.4934387210857,142.39044189491742,142.1420288089862,141.63131713907256,139.8562622075003,134.73495483454806,121.89361572336834,97.6391601569324,60.50354003951756,15.0
15.0,65.83648681680599,107.4035644536998,134.73495483454806,149.44274902382503,155.61691284207882,158.02978515645992,158.94958496113873,159.4602966310531,159.7070312501886,159.80087280292025,159.80087280292025,159.70703125018863,159.46029663105307,158.94958496113875,158.02978515645992,155.61691284207882,149.44274902382506,134.73495483454806,107.40356445369979,65.83648681680597,15.0
15.0,67.83508300817408,111.14852905323772,139.85626220750027,155.6169128420788,162.62542724626908,165.73059082041883,167.20718383799016,168.1253051758721,168.62686157235026,168.84002685555006,168.84002685555004,168.62686157235026,168.12530517587214,167.2071838379902,165.73059082041883,162.6254272462691,155.61691284207882,139.85626220750027,111.14852905323772,67.83508300817408,15.0
15.0,68.42910766634616,112.32849121138587,141.63131713907256,158.0297851564599,165.73059082041883,169.54940795902664,171.69281005863357,173.16024780276825,174.04479980471663,174.45251464846368,174.45251464846368,174.04479980471663,173.16024780276825,171.69281005863357,169.54940795902664,165.73059082041883,158.02978515645992,141.63131713907256,112.32849121138587,68.42910766634616,15.0
15.0,68.52294921907739,112.57522583052041,142.14202880898617,158.94958496113875,167.20718383799013,171.6928100586336,174.53842163090243,176.64825439457363,178.02185058597678,178.69323730472425,178.69323730472425,178.02185058597675,176.64825439457363,174.5384216309024,171.69281005863357,167.20718383799016,158.94958496113875,142.14202880898617,112.57522583052041,68.52294921907739,15.0
15.0,68.55651855501324,112.6782226566886,142.39044189491742,159.46029663105313,168.1253051758721,173.16024780276823,176.64825439457363,179.40002441411144,181.29669189458397,182.2625732422417,182.2625732422417,181.29669189458397,179.40002441411144,176.6482543945736,173.16024780276825,168.1253051758721,159.46029663105313,142.39044189491742,112.6782226566886,68.55651855501324,15.0
15.0,68.56567382845016,112.71347045942119,142.49343872108568,159.7070312501886,168.62686157235024,174.04479980471663,178.0218505859768,181.29669189458394,183.64074707037628,184.86602783210108,184.86602783210108,183.64074707037625,181.29669189458394,178.02185058597678,174.04479980471663,168.62686157235024,159.7070312501886,142.4934387210857,112.7134704594212,68.56567382845016,15.0
