0,-90.048743,-0.391812
1,-90.047943,-0.390571218799
2,-90.0471429999,-0.389329835192
3,-90.0463429998,-0.388087849173
4,-90.0455429997,-0.386845260736
5,-90.0447429995,-0.385602069875
6,-90.0439429993,-0.384358276584
7,-90.043142999,-0.383113880857
8,-90.0423429987,-0.381868882688
9,-90.0415429984,-0.380623282071
10,-90.040742998,-0.379377079
11,-90.0399429976,-0.378130273469
12,-90.0391429971,-0.376882865472
13,-90.0383429966,-0.375634855003
14,-90.0375429961,-0.374386242056
15,-90.0367429955,-0.373137026625
16,-90.0359429948,-0.371887208704
17,-90.0351429941,-0.370636788287
18,-90.0343429934,-0.369385765368
19,-90.0335429927,-0.368134139941
20,-90.0327429919,-0.366881912
21,-90.031942991,-0.365629081539
22,-90.0311429901,-0.364375648552
23,-90.0303429892,-0.363121613033
24,-90.0295429881,-0.361866974976
25,-90.0287429871,-0.360611734375
26,-90.0279429861,-0.359355891224
27,-90.0271429849,-0.358099445517
28,-90.0263429837,-0.356842397248
29,-90.0255429825,-0.355584746411
30,-90.0247429812,-0.354326493
31,-90.0239429799,-0.353067637009
32,-90.0231429785,-0.351808178432
33,-90.022342977,-0.350548117263
34,-90.0215429756,-0.349287453496
35,-90.020742974,-0.348026187125
36,-90.0199429724,-0.346764318144
37,-90.0191429707,-0.345501846547
38,-90.018342969,-0.344238772328
39,-90.0175429673,-0.342975095481
40,-90.0167429655,-0.341710816
41,-90.0159429636,-0.340445933879
42,-90.0151429616,-0.339180449112
43,-90.0143429596,-0.337914361693
44,-90.0135429575,-0.336647671616
45,-90.0127429554,-0.335380378875
46,-90.0119429532,-0.334112483464
47,-90.0111429509,-0.332843985377
48,-90.0103429486,-0.331574884608
49,-90.0095429462,-0.330305181151
50,-90.0087429438,-0.329034875
51,-90.0079429412,-0.327763966149
52,-90.0071429386,-0.326492454592
53,-90.0063429359,-0.325220340323
54,-90.0055429332,-0.323947623336
55,-90.0047429304,-0.322674303625
56,-90.0039429275,-0.321400381184
57,-90.0031429245,-0.320125856007
